matrix(560, 1)
( 0.395512 )
( 0.591528 )
( 0.455533 )
( 0.395512 )
( 0.591528 )
( 0.455533 )
( 0.476444 )
( 0.402768 )
( 0.555101 )
( 0.401712 )
( 0.395512 )
( 0.591528 )
( 0.455533 )
( 0.395512 )
( 0.591528 )
( 0.455533 )
( 0.476444 )
( 0.402768 )
( 0.555101 )
( 0.401712 )
( 0.395512 )
( 0.591528 )
( 0.455533 )
( 0.395512 )
( 0.591528 )
( 0.455533 )
( 0.476444 )
( 0.402768 )
( 0.555101 )
( 0.401712 )
( 0.395512 )
( 0.591528 )
( 0.455533 )
( 0.395512 )
( 0.591528 )
( 0.455533 )
( 0.476444 )
( 0.402768 )
( 0.555101 )
( 0.401712 )
( 0.395512 )
( 0.591528 )
( 0.455533 )
( 0.395512 )
( 0.591528 )
( 0.455533 )
( 0.476444 )
( 0.402768 )
( 0.555101 )
( 0.401712 )
( 0.395512 )
( 0.591528 )
( 0.455533 )
( 0.395512 )
( 0.591528 )
( 0.455533 )
( 0.476444 )
( 0.402768 )
( 0.5551 )
( 0.401712 )
( 0.395512 )
( 0.591528 )
( 0.455533 )
( 0.395512 )
( 0.591528 )
( 0.455533 )
( 0.476444 )
( 0.402768 )
( 0.5551 )
( 0.401712 )
( 0.395512 )
( 0.591528 )
( 0.455533 )
( 0.395512 )
( 0.591528 )
( 0.455533 )
( 0.476444 )
( 0.402768 )
( 0.5551 )
( 0.401712 )
( 0.395512 )
( 0.591528 )
( 0.476444 )
( 0.402768 )
( 0.5551 )
( 0.401712 )
( 0.476444 )
( 0.402768 )
( 0.5551 )
( 0.401712 )
( 0.476444 )
( 0.402768 )
( 0.5551 )
( 0.401712 )
( 0.476444 )
( 0.402768 )
( 0.5551 )
( 0.401712 )
( 0.476444 )
( 0.402768 )
( 0.5551 )
( 0.401712 )
( 0.476444 )
( 0.402768 )
( 0.5551 )
( 0.401712 )
( 0.476444 )
( 0.402768 )
( 0.5551 )
( 0.401712 )
( 0.476444 )
( 0.402768 )
( 0.5551 )
( 0.401712 )
( 0.476444 )
( 0.402768 )
( 0.5551 )
( 0.401712 )
( 0.476444 )
( 0.402768 )
( 0.5551 )
( 0.401712 )
( 0.360092 )
( 0.3989 )
( 0.360092 )
( 0.3989 )
( 0.360092 )
( 0.3989 )
( 0.360092 )
( 0.3989 )
( 0.360092 )
( 0.3989 )
( 0.360092 )
( 0.3989 )
( 0.360092 )
( 0.3989 )
( 0.360092 )
( 0.3989 )
( 0.360092 )
( 0.3989 )
( 0.360092 )
( 0.3989 )
( 0.360092 )
( 0.3989 )
( 0.360092 )
( 0.3989 )
( 0.360092 )
( 0.3989 )
( 0.360092 )
( 0.3989 )
( 0.360092 )
( 0.3989 )
( 0.360092 )
( 0.3989 )
( 0.360092 )
( 0.3989 )
( 0.360092 )
( 0.3989 )
( 0.360092 )
( 0.3989 )
( 0.360092 )
( 0.3989 )
( 0.360091 )
( 0.360091 )
( 0.360091 )
( 0.360091 )
( 0.360091 )
( 0.360091 )
( 0.360091 )
( 0.360091 )
( 0.360091 )
( 0.360091 )
( 0.360091 )
( 0.360091 )
( 0.360091 )
( 0.360091 )
( 0.360091 )
( 0.360091 )
( 0.360091 )
( 0.360091 )
( 0.360091 )
( 0.360091 )
