matrix(560, 1)
( 0 )
( 0.544988 )
( 0 )
( 0.45657 )
( 0.244165 )
( 0.610307 )
( 0.218516 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0.544989 )
( 0 )
( 0.456569 )
( 0.244165 )
( 0.610307 )
( 0.218517 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0.54499 )
( 0 )
( 0.456569 )
( 0.244165 )
( 0.610307 )
( 0.218517 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0.54499 )
( 0 )
( 0.456568 )
( 0.244164 )
( 0.610307 )
( 0.218518 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0.544991 )
( 0 )
( 0.456568 )
( 0.244164 )
( 0.610307 )
( 0.218519 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0.544991 )
( 0 )
( 0.456568 )
( 0.244164 )
( 0.610307 )
( 0.218519 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0.544992 )
( 0 )
( 0.456567 )
( 0.244163 )
( 0.610308 )
( 0.21852 )
( 0 )
( 0 )
( 0.544999 )
( 0.00583426 )
( 0 )
( 0.544994 )
( 0 )
( 0 )
( 0.456563 )
( 0 )
( 0.00584004 )
( 0 )
( 0.544999 )
( 0.00583461 )
( 0 )
( 0.544995 )
( 0 )
( 0 )
( 0.456563 )
( 0 )
( 0.00583981 )
( 0 )
( 0.544999 )
( 0.00583496 )
( 0 )
( 0.544995 )
( 0 )
( 0 )
( 0.456563 )
( 0 )
( 0.00583957 )
( 0 )
( 0.544999 )
( 0.00583531 )
( 0 )
( 0.544995 )
( 0 )
( 0 )
( 0.456562 )
( 0 )
( 0.00583931 )
( 0 )
( 0.544998 )
( 0.00583565 )
( 0 )
( 0.544996 )
( 0 )
( 0 )
( 0.456562 )
( 0 )
( 0.00583905 )
( 0 )
( 0.544998 )
( 0.00583599 )
( 0 )
( 0.544996 )
( 0 )
( 0 )
( 0.456561 )
( 0 )
( 0.00583878 )
( 0 )
( 0.544998 )
( 0.00583633 )
( 0 )
( 0.544996 )
( 0 )
( 0 )
( 0.456561 )
( 0 )
( 0.0058385 )
( 0 )
( 0.544998 )
( 0.00583666 )
( 0 )
( 0.544996 )
( 0 )
( 0 )
( 0.45656 )
( 0 )
( 0.00583821 )
( 0 )
( 0.544997 )
( 0.00583698 )
( 0 )
( 0.544997 )
( 0 )
( 0 )
( 0.45656 )
( 0 )
( 0.00583791 )
( 0 )
( 0.544997 )
( 0.00583729 )
( 0 )
( 0.544997 )
( 0 )
( 0 )
( 0.456559 )
( 0 )
( 0.0058376 )
( 0 )
( 0 )
( 0 )
( 0.456558 )
( 0 )
( 0 )
( 0 )
( 0.456558 )
( 0 )
( 0 )
( 0 )
( 0.456557 )
( 0 )
( 0 )
( 0 )
( 0.456557 )
( 0 )
( 0 )
( 0 )
( 0.456556 )
( 0 )
( 0 )
( 0 )
( 0.456555 )
( 0 )
( 0 )
( 0 )
( 0.456555 )
( 0 )
( 0 )
( 0 )
( 0.456554 )
( 0 )
( 0 )
( 0 )
( 0.456553 )
( 0 )
( 0 )
( 0 )
( 0.456553 )
( 0 )
( 0 )
( 0.677279 )
( 0 )
( 0.677279 )
( 0 )
( 0.677278 )
( 0 )
( 0.677278 )
( 0 )
( 0.677278 )
( 0 )
( 0.677277 )
( 0 )
( 0.677277 )
( 0 )
( 0.677277 )
( 0 )
( 0.677276 )
( 0 )
( 0.677276 )
( 0 )
( 0.677276 )
( 0 )
( 0.677275 )
( 0 )
( 0.677275 )
( 0 )
( 0.677274 )
( 0 )
( 0.677274 )
( 0 )
( 0.677274 )
( 0 )
( 0.677273 )
( 0 )
( 0.677273 )
( 0 )
( 0.677272 )
( 0 )
( 0.677272 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
