matrix(560, 1)
( 0.8166 )
( 0.685059 )
( 0.978776 )
( 0.829022 )
( 0.956266 )
( 0.902176 )
( 0.995411 )
( 0.895649 )
( 0.638166 )
( 0.685071 )
( 0.8166 )
( 0.685059 )
( 0.978776 )
( 0.829022 )
( 0.956266 )
( 0.902176 )
( 0.995411 )
( 0.89565 )
( 0.638166 )
( 0.68507 )
( 0.8166 )
( 0.685059 )
( 0.978777 )
( 0.829022 )
( 0.956266 )
( 0.902176 )
( 0.995411 )
( 0.89565 )
( 0.638166 )
( 0.68507 )
( 0.816601 )
( 0.68506 )
( 0.978777 )
( 0.829021 )
( 0.956266 )
( 0.902176 )
( 0.995411 )
( 0.89565 )
( 0.638166 )
( 0.68507 )
( 0.816601 )
( 0.68506 )
( 0.978777 )
( 0.829021 )
( 0.956266 )
( 0.902176 )
( 0.995411 )
( 0.895651 )
( 0.638166 )
( 0.68507 )
( 0.816601 )
( 0.68506 )
( 0.978778 )
( 0.829021 )
( 0.956265 )
( 0.902176 )
( 0.995411 )
( 0.895651 )
( 0.638166 )
( 0.68507 )
( 0.816601 )
( 0.68506 )
( 0.978778 )
( 0.829021 )
( 0.956265 )
( 0.902176 )
( 0.995411 )
( 0.895651 )
( 0.638166 )
( 0.68507 )
( 0.816601 )
( 0.685061 )
( 0.978778 )
( 0.82902 )
( 0.956265 )
( 0.902175 )
( 0.995411 )
( 0.895652 )
( 0.638166 )
( 0.685069 )
( 0.816602 )
( 0.685061 )
( 0.978779 )
( 0.82902 )
( 0.956265 )
( 0.902175 )
( 0.995411 )
( 0.895652 )
( 0.638166 )
( 0.685069 )
( 0.816602 )
( 0.685061 )
( 0.978779 )
( 0.82902 )
( 0.956265 )
( 0.902175 )
( 0.995411 )
( 0.895653 )
( 0.638166 )
( 0.685069 )
( 0.816602 )
( 0.685061 )
( 0.978779 )
( 0.82902 )
( 0.956265 )
( 0.902175 )
( 0.995411 )
( 0.895653 )
( 0.638166 )
( 0.685069 )
( 0.816602 )
( 0.685061 )
( 0.97878 )
( 0.829019 )
( 0.956265 )
( 0.902175 )
( 0.995411 )
( 0.895653 )
( 0.638166 )
( 0.685068 )
( 0.816602 )
( 0.685062 )
( 0.97878 )
( 0.829019 )
( 0.956264 )
( 0.902175 )
( 0.995411 )
( 0.895654 )
( 0.638166 )
( 0.685068 )
( 0.816602 )
( 0.685062 )
( 0.97878 )
( 0.829019 )
( 0.956264 )
( 0.902175 )
( 0.995412 )
( 0.895654 )
( 0.638166 )
( 0.685068 )
( 0.816603 )
( 0.685062 )
( 0.978781 )
( 0.829019 )
( 0.956264 )
( 0.902174 )
( 0.995412 )
( 0.895654 )
( 0.638166 )
( 0.685068 )
( 0.816603 )
( 0.685062 )
( 0.978781 )
( 0.829018 )
( 0.956264 )
( 0.902174 )
( 0.995412 )
( 0.895655 )
( 0.638166 )
( 0.685068 )
( 0.816603 )
( 0.685062 )
( 0.978781 )
( 0.829018 )
( 0.956264 )
( 0.902174 )
( 0.995412 )
( 0.895655 )
( 0.638166 )
( 0.685067 )
( 0.816603 )
( 0.685063 )
( 0.978781 )
( 0.829018 )
( 0.956264 )
( 0.902174 )
( 0.995412 )
( 0.895655 )
( 0.638166 )
( 0.685067 )
( 0.816603 )
( 0.685063 )
( 0.978782 )
( 0.829017 )
( 0.956263 )
( 0.902174 )
( 0.995412 )
( 0.895656 )
( 0.638167 )
( 0.685067 )
( 0.816603 )
( 0.685063 )
( 0.978782 )
( 0.829017 )
( 0.956263 )
( 0.902174 )
( 0.995412 )
( 0.895656 )
( 0.638167 )
( 0.685067 )
( 0.978785 )
( 0.841496 )
( 0.685064 )
( 0.978783 )
( 0.638606 )
( 0.638801 )
( 0.956261 )
( 0.686309 )
( 0.841499 )
( 0.685066 )
( 0.978785 )
( 0.841496 )
( 0.685064 )
( 0.978783 )
( 0.638606 )
( 0.638801 )
( 0.956261 )
( 0.686309 )
( 0.841499 )
( 0.685066 )
( 0.978785 )
( 0.841497 )
( 0.685064 )
( 0.978783 )
( 0.638606 )
( 0.638801 )
( 0.956261 )
( 0.686309 )
( 0.841499 )
( 0.685066 )
( 0.978785 )
( 0.841497 )
( 0.685064 )
( 0.978783 )
( 0.638606 )
( 0.638801 )
( 0.956261 )
( 0.68631 )
( 0.841499 )
( 0.685066 )
( 0.978785 )
( 0.841497 )
( 0.685064 )
( 0.978784 )
( 0.638606 )
( 0.638801 )
( 0.956261 )
( 0.68631 )
( 0.841499 )
( 0.685065 )
( 0.978785 )
( 0.841497 )
( 0.685064 )
( 0.978784 )
( 0.638606 )
( 0.638801 )
( 0.95626 )
( 0.68631 )
( 0.841498 )
( 0.685065 )
( 0.978785 )
( 0.841497 )
( 0.685064 )
( 0.978784 )
( 0.638606 )
( 0.638801 )
( 0.95626 )
( 0.68631 )
( 0.841498 )
( 0.685065 )
( 0.978785 )
( 0.841497 )
( 0.685065 )
( 0.978784 )
( 0.638606 )
( 0.638801 )
( 0.95626 )
( 0.686311 )
( 0.841498 )
( 0.685065 )
( 0.978784 )
( 0.841498 )
( 0.685065 )
( 0.978784 )
( 0.638606 )
( 0.638801 )
( 0.95626 )
( 0.686311 )
( 0.841498 )
( 0.685065 )
( 0.978784 )
( 0.841498 )
( 0.685065 )
( 0.978784 )
( 0.638606 )
( 0.638801 )
( 0.956259 )
( 0.686311 )
( 0.841498 )
( 0.685065 )
( 0.638606 )
( 0.638801 )
( 0.956259 )
( 0.686311 )
( 0.638606 )
( 0.638801 )
( 0.956259 )
( 0.686312 )
( 0.638606 )
( 0.638801 )
( 0.956259 )
( 0.686312 )
( 0.638606 )
( 0.638801 )
( 0.956258 )
( 0.686312 )
( 0.638606 )
( 0.638801 )
( 0.956258 )
( 0.686312 )
( 0.638606 )
( 0.638801 )
( 0.956258 )
( 0.686313 )
( 0.638606 )
( 0.638801 )
( 0.956258 )
( 0.686313 )
( 0.638606 )
( 0.638801 )
( 0.956257 )
( 0.686313 )
( 0.638606 )
( 0.638801 )
( 0.956257 )
( 0.686313 )
( 0.638606 )
( 0.638801 )
( 0.956257 )
( 0.686314 )
( 0.635324 )
( 1 )
( 0.635324 )
( 1 )
( 0.635324 )
( 1 )
( 0.635324 )
( 1 )
( 0.635324 )
( 1 )
( 0.635324 )
( 1 )
( 0.635324 )
( 1 )
( 0.635324 )
( 1 )
( 0.635324 )
( 1 )
( 0.635324 )
( 1 )
( 0.635324 )
( 1 )
( 0.635324 )
( 1 )
( 0.635324 )
( 1 )
( 0.635324 )
( 1 )
( 0.635324 )
( 1 )
( 0.635324 )
( 1 )
( 0.635324 )
( 1 )
( 0.635324 )
( 1 )
( 0.635324 )
( 1 )
( 0.635324 )
( 1 )
( 0.635324 )
( 0.635324 )
( 0.635324 )
( 0.635324 )
( 0.635324 )
( 0.635324 )
( 0.635324 )
( 0.635324 )
( 0.635324 )
( 0.635324 )
( 0.635324 )
( 0.635324 )
( 0.635324 )
( 0.635324 )
( 0.635324 )
( 0.635324 )
( 0.635324 )
( 0.635324 )
( 0.635324 )
( 0.635324 )
