matrix(560, 1)
( 0.515455 )
( 0.491397 )
( 0.532867 )
( 0.488497 )
( 0.366197 )
( 0.394832 )
( 0.453336 )
( 0.394829 )
( 0.52547 )
( 0.458859 )
( 0.515455 )
( 0.491397 )
( 0.532867 )
( 0.488497 )
( 0.366197 )
( 0.394832 )
( 0.453336 )
( 0.39483 )
( 0.52547 )
( 0.458859 )
( 0.515455 )
( 0.491397 )
( 0.532867 )
( 0.488497 )
( 0.366197 )
( 0.394832 )
( 0.453336 )
( 0.39483 )
( 0.52547 )
( 0.458858 )
( 0.515455 )
( 0.491397 )
( 0.532867 )
( 0.488497 )
( 0.366197 )
( 0.394832 )
( 0.453336 )
( 0.39483 )
( 0.52547 )
( 0.458858 )
( 0.515455 )
( 0.491397 )
( 0.532867 )
( 0.488497 )
( 0.366197 )
( 0.394832 )
( 0.453336 )
( 0.39483 )
( 0.52547 )
( 0.458858 )
( 0.515455 )
( 0.491397 )
( 0.532867 )
( 0.488497 )
( 0.366197 )
( 0.394832 )
( 0.453336 )
( 0.39483 )
( 0.52547 )
( 0.458858 )
( 0.515455 )
( 0.491397 )
( 0.532867 )
( 0.488497 )
( 0.366197 )
( 0.394832 )
( 0.453336 )
( 0.39483 )
( 0.52547 )
( 0.458858 )
( 0.515454 )
( 0.491396 )
( 0.532867 )
( 0.488498 )
( 0.366197 )
( 0.394832 )
( 0.525472 )
( 0.464408 )
( 0.39483 )
( 0.525471 )
( 0.368255 )
( 0.369171 )
( 0.515454 )
( 0.395384 )
( 0.46441 )
( 0.394831 )
( 0.525472 )
( 0.464408 )
( 0.39483 )
( 0.525471 )
( 0.368255 )
( 0.369171 )
( 0.515454 )
( 0.395384 )
( 0.46441 )
( 0.394831 )
( 0.525472 )
( 0.464408 )
( 0.39483 )
( 0.525471 )
( 0.368255 )
( 0.369171 )
( 0.515454 )
( 0.395384 )
( 0.464409 )
( 0.394831 )
( 0.525472 )
( 0.464409 )
( 0.39483 )
( 0.525471 )
( 0.368255 )
( 0.369171 )
( 0.515453 )
( 0.395384 )
( 0.464409 )
( 0.394831 )
( 0.525472 )
( 0.464409 )
( 0.39483 )
( 0.525471 )
( 0.368255 )
( 0.369171 )
( 0.515453 )
( 0.395384 )
( 0.464409 )
( 0.394831 )
( 0.525472 )
( 0.464409 )
( 0.394831 )
( 0.525471 )
( 0.368255 )
( 0.369171 )
( 0.515453 )
( 0.395385 )
( 0.464409 )
( 0.394831 )
( 0.525472 )
( 0.464409 )
( 0.394831 )
( 0.525471 )
( 0.368255 )
( 0.369171 )
( 0.515453 )
( 0.395385 )
( 0.464409 )
( 0.394831 )
( 0.525472 )
( 0.464409 )
( 0.394831 )
( 0.525471 )
( 0.368255 )
( 0.369171 )
( 0.515453 )
( 0.395385 )
( 0.464409 )
( 0.394831 )
( 0.525471 )
( 0.464409 )
( 0.394831 )
( 0.525471 )
( 0.368255 )
( 0.369171 )
( 0.515453 )
( 0.395385 )
( 0.464409 )
( 0.394831 )
( 0.525471 )
( 0.464409 )
( 0.394831 )
( 0.525471 )
( 0.368255 )
( 0.369171 )
( 0.515453 )
( 0.395385 )
( 0.464409 )
( 0.394831 )
( 0.368255 )
( 0.369171 )
( 0.515453 )
( 0.395385 )
( 0.368255 )
( 0.369171 )
( 0.515453 )
( 0.395385 )
( 0.368255 )
( 0.369171 )
( 0.515452 )
( 0.395385 )
( 0.368255 )
( 0.36917 )
( 0.515452 )
( 0.395386 )
( 0.368255 )
( 0.36917 )
( 0.515452 )
( 0.395386 )
( 0.368256 )
( 0.36917 )
( 0.515452 )
( 0.395386 )
( 0.368256 )
( 0.36917 )
( 0.515452 )
( 0.395386 )
( 0.368256 )
( 0.36917 )
( 0.515452 )
( 0.395386 )
( 0.368256 )
( 0.36917 )
( 0.515452 )
( 0.395386 )
( 0.368256 )
( 0.36917 )
( 0.515451 )
( 0.395386 )
( 0.352879 )
( 1 )
( 0.352879 )
( 1 )
( 0.352879 )
( 1 )
( 0.352879 )
( 1 )
( 0.352879 )
( 1 )
( 0.352879 )
( 1 )
( 0.352879 )
( 1 )
( 0.352879 )
( 1 )
( 0.352879 )
( 1 )
( 0.352879 )
( 1 )
( 0.352879 )
( 1 )
( 0.352879 )
( 1 )
( 0.352879 )
( 1 )
( 0.352879 )
( 1 )
( 0.352879 )
( 1 )
( 0.352879 )
( 1 )
( 0.352879 )
( 1 )
( 0.352879 )
( 1 )
( 0.352879 )
( 1 )
( 0.352879 )
( 1 )
( 0.352879 )
( 0.352879 )
( 0.352879 )
( 0.352879 )
( 0.352879 )
( 0.352879 )
( 0.352879 )
( 0.352879 )
( 0.35288 )
( 0.35288 )
( 0.35288 )
( 0.35288 )
( 0.35288 )
( 0.35288 )
( 0.35288 )
( 0.35288 )
( 0.35288 )
( 0.35288 )
( 0.35288 )
( 0.35288 )
