matrix(560, 1)
( 0.430096 )
( 0.428842 )
( 0.443285 )
( 0.312737 )
( 0.362108 )
( 0.430096 )
( 0.428842 )
( 0.443285 )
( 0.369913 )
( 0.342523 )
( 0.498235 )
( 0.3725 )
( 0.478209 )
( 0.430096 )
( 0.513032 )
( 0.424282 )
( 0.315959 )
( 0.342525 )
( 0.369913 )
( 0.342523 )
( 0.498235 )
( 0.3725 )
( 0.478209 )
( 0.430096 )
( 0.513032 )
( 0.424283 )
( 0.315959 )
( 0.342525 )
( 0.369913 )
( 0.342523 )
( 0.498235 )
( 0.3725 )
( 0.478209 )
( 0.430096 )
( 0.513032 )
( 0.424283 )
( 0.315959 )
( 0.342525 )
( 0.369913 )
( 0.342523 )
( 0.498235 )
( 0.3725 )
( 0.478209 )
( 0.430095 )
( 0.513032 )
( 0.424283 )
( 0.315959 )
( 0.342525 )
( 0.369913 )
( 0.342523 )
( 0.498235 )
( 0.3725 )
( 0.478209 )
( 0.430095 )
( 0.513032 )
( 0.424283 )
( 0.315959 )
( 0.342525 )
( 0.369913 )
( 0.342523 )
( 0.498236 )
( 0.3725 )
( 0.478209 )
( 0.430095 )
( 0.513032 )
( 0.424283 )
( 0.315959 )
( 0.342524 )
( 0.369913 )
( 0.342523 )
( 0.498236 )
( 0.3725 )
( 0.478209 )
( 0.430095 )
( 0.513032 )
( 0.424284 )
( 0.315959 )
( 0.342524 )
( 0.369913 )
( 0.342523 )
( 0.498236 )
( 0.3725 )
( 0.478209 )
( 0.430095 )
( 0.513032 )
( 0.424284 )
( 0.315959 )
( 0.342524 )
( 0.369913 )
( 0.342523 )
( 0.498236 )
( 0.3725 )
( 0.478209 )
( 0.430095 )
( 0.513032 )
( 0.424284 )
( 0.315959 )
( 0.342524 )
( 0.369913 )
( 0.342524 )
( 0.498236 )
( 0.3725 )
( 0.478209 )
( 0.430095 )
( 0.513033 )
( 0.424284 )
( 0.315959 )
( 0.342524 )
( 0.369913 )
( 0.342524 )
( 0.498236 )
( 0.3725 )
( 0.478209 )
( 0.430095 )
( 0.513033 )
( 0.424284 )
( 0.315959 )
( 0.342524 )
( 0.369913 )
( 0.342524 )
( 0.498237 )
( 0.3725 )
( 0.478208 )
( 0.430095 )
( 0.513033 )
( 0.424284 )
( 0.315959 )
( 0.342524 )
( 0.369913 )
( 0.342524 )
( 0.498237 )
( 0.3725 )
( 0.478208 )
( 0.430095 )
( 0.513033 )
( 0.424285 )
( 0.31596 )
( 0.342524 )
( 0.369913 )
( 0.342524 )
( 0.498237 )
( 0.3725 )
( 0.478208 )
( 0.430095 )
( 0.513033 )
( 0.424285 )
( 0.31596 )
( 0.342524 )
( 0.369913 )
( 0.342524 )
( 0.498237 )
( 0.3725 )
( 0.478208 )
( 0.430095 )
( 0.513033 )
( 0.424285 )
( 0.31596 )
( 0.342524 )
( 0.369913 )
( 0.342524 )
( 0.498237 )
( 0.3725 )
( 0.478208 )
( 0.430095 )
( 0.513033 )
( 0.424285 )
( 0.31596 )
( 0.342524 )
( 0.369913 )
( 0.342524 )
( 0.498237 )
( 0.3725 )
( 0.478208 )
( 0.430095 )
( 0.513033 )
( 0.424285 )
( 0.31596 )
( 0.342524 )
( 0.369913 )
( 0.342524 )
( 0.498237 )
( 0.3725 )
( 0.478208 )
( 0.430094 )
( 0.513033 )
( 0.424285 )
( 0.31596 )
( 0.342524 )
( 0.369913 )
( 0.342524 )
( 0.498237 )
( 0.3725 )
( 0.478208 )
( 0.430094 )
( 0.513033 )
( 0.424285 )
( 0.31596 )
( 0.342524 )
( 0.369913 )
( 0.342524 )
( 0.498238 )
( 0.3725 )
( 0.478208 )
( 0.430094 )
( 0.513033 )
( 0.424286 )
( 0.31596 )
( 0.342524 )
( 0.498239 )
( 0.376108 )
( 0.342524 )
( 0.498238 )
( 0.32008 )
( 0.321911 )
( 0.478207 )
( 0.342781 )
( 0.37611 )
( 0.342524 )
( 0.498239 )
( 0.376108 )
( 0.342524 )
( 0.498238 )
( 0.32008 )
( 0.321911 )
( 0.478207 )
( 0.342781 )
( 0.37611 )
( 0.342524 )
( 0.498239 )
( 0.376109 )
( 0.342524 )
( 0.498238 )
( 0.32008 )
( 0.321911 )
( 0.478207 )
( 0.342781 )
( 0.37611 )
( 0.342524 )
( 0.498239 )
( 0.376109 )
( 0.342524 )
( 0.498238 )
( 0.32008 )
( 0.321911 )
( 0.478207 )
( 0.342781 )
( 0.37611 )
( 0.342524 )
( 0.498239 )
( 0.376109 )
( 0.342524 )
( 0.498238 )
( 0.32008 )
( 0.321911 )
( 0.478207 )
( 0.342781 )
( 0.376109 )
( 0.342524 )
( 0.498239 )
( 0.376109 )
( 0.342524 )
( 0.498239 )
( 0.32008 )
( 0.321911 )
( 0.478206 )
( 0.342781 )
( 0.376109 )
( 0.342524 )
( 0.498239 )
( 0.376109 )
( 0.342524 )
( 0.498239 )
( 0.32008 )
( 0.321911 )
( 0.478206 )
( 0.342781 )
( 0.376109 )
( 0.342524 )
( 0.498239 )
( 0.376109 )
( 0.342524 )
( 0.498239 )
( 0.320081 )
( 0.321911 )
( 0.478206 )
( 0.342781 )
( 0.376109 )
( 0.342524 )
( 0.498239 )
( 0.376109 )
( 0.342524 )
( 0.498239 )
( 0.320081 )
( 0.321911 )
( 0.478206 )
( 0.342781 )
( 0.376109 )
( 0.342524 )
( 0.498239 )
( 0.376109 )
( 0.342524 )
( 0.498239 )
( 0.320081 )
( 0.321911 )
( 0.478206 )
( 0.342781 )
( 0.376109 )
( 0.342524 )
( 0.320081 )
( 0.321911 )
( 0.478206 )
( 0.342781 )
( 0.320081 )
( 0.321911 )
( 0.478206 )
( 0.342781 )
( 0.320081 )
( 0.321911 )
( 0.478206 )
( 0.342782 )
( 0.320081 )
( 0.321911 )
( 0.478205 )
( 0.342782 )
( 0.320081 )
( 0.321911 )
( 0.478205 )
( 0.342782 )
( 0.320081 )
( 0.321911 )
( 0.478205 )
( 0.342782 )
( 0.320081 )
( 0.321911 )
( 0.478205 )
( 0.342782 )
( 0.320081 )
( 0.321911 )
( 0.478205 )
( 0.342782 )
( 0.320081 )
( 0.321911 )
( 0.478205 )
( 0.342782 )
( 0.320081 )
( 0.321911 )
( 0.478204 )
( 0.342782 )
( 0.289327 )
( 0.528203 )
( 0.289327 )
( 0.528203 )
( 0.289327 )
( 0.528203 )
( 0.289327 )
( 0.528203 )
( 0.289327 )
( 0.528203 )
( 0.289327 )
( 0.528203 )
( 0.289327 )
( 0.528203 )
( 0.289327 )
( 0.528203 )
( 0.289327 )
( 0.528203 )
( 0.289327 )
( 0.528202 )
( 0.289327 )
( 0.528202 )
( 0.289327 )
( 0.528202 )
( 0.289327 )
( 0.528202 )
( 0.289327 )
( 0.528202 )
( 0.289327 )
( 0.528202 )
( 0.289327 )
( 0.528202 )
( 0.289327 )
( 0.528202 )
( 0.289327 )
( 0.528202 )
( 0.289327 )
( 0.528202 )
( 0.289327 )
( 0.528201 )
( 0.289327 )
( 0.289327 )
( 0.289327 )
( 0.289327 )
( 0.289327 )
( 0.289327 )
( 0.289327 )
( 0.289328 )
( 0.289328 )
( 0.289328 )
( 0.289328 )
( 0.289328 )
( 0.289328 )
( 0.289328 )
( 0.289328 )
( 0.289328 )
( 0.289328 )
( 0.289328 )
( 0.289328 )
( 0.289328 )
